"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10358297","R21","AI","7","N","03/23/2021","03/04/2021","07/31/2021","855","R21AI146529","SCHOOLS OF MEDICINE","PA-18-590","7R21AI146529-03","NIAID:192153\","Non-SBIR/STTR RPGs","2020","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","BALTIMORE","UNITED STATES","MICROBIOLOGY/IMMUN/VIROLOGY","07","188435911","US","820104","UNIVERSITY OF MARYLAND BALTIMORE","MD","212011508","PROJECT NARRATIVE: Influenza A virus is a serious pathogen of great clinical and economic impact, with high mortality in susceptible populations. My research aims to develop a novel, 'universal' vaccine for influenza which has the potential to elicit broad and cross-reactive immune responses as a result of combining several approaches: (i) the selection of optimized, highly conserved influenza A virus immunogens and expression of them in combination within a single vaccine, (ii) increasing the immune recognition of these immunogens by targeting them to host-derived exosomes in vivo and (iii) the delivery of optimized antigens by novel rare species adenoviral vectored vaccines, a vaccine platform which has demonstrated safety and immunogenicity in humans.","15232212; ","COUGHLAN, LYNDA ;","GORDON, JENNIFER L","08/16/2019","07/31/2021","","Generation of a polycistronic universal influenza virus vaccine based on rare species adenoviral vectors","146529","ZRG1","Special Emphasis Panel ","","","03","124371","67782","192153",""
"10110008","F30","DK","5","N","02/08/2021","03/26/2021","03/25/2022","847","F30DK116529","SCHOOLS OF MEDICINE","PA-16-306","5F30DK116529-04","NIDDK:51036\","TRAINING, INDIVIDUAL","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","DETROIT","UNITED STATES","GENETICS","13","001962224","US","9110501","WAYNE STATE UNIVERSITY","MI","482024050","PROJECT NARRATIVE The proposed research investigates the role of ABHD5 interaction with PNPLA3 in maintaining lipid homeostasis in the liver and the mechanism of how the I148M variant of PNPLA3 perturbs this homeostasis leading to increased fat accumulation in the liver. Fat accumulation in the liver is the first stage of fatty liver disease and increases risk of cirrhosis. The long term goal of this research is to better understand the regulation of lipid homeostasis in the liver and the pathogenesis and development of fatty liver disease.","14880127; ","YANG, ALEXANDER C;","DENSMORE, CHRISTINE L","03/26/2018","03/25/2022","Acyl Coenzyme A; Adipose tissue; Adult; Affect; Affinity; Allosteric Regulation; base; Binding; Biological Assay; career; Cirrhosis; clinically relevant; combat; Complement; Data; Development; driving force; Endoplasmic Reticulum; Enzymes; Equilibrium; experience; Family member; Fasting; Fatty acid glycerol esters; Fatty Liver; gain of function; Genes; genome wide association study; genome-wide analysis; Goals; Health; Health Priorities; Hepatic; Hepatocyte; Histologic; Homeostasis; Human; Hydrolase; Hydrolysis; Imaging Techniques; Immunoprecipitation; In Vitro; in vivo; inducible gene expression; Kinetics; Knowledge; Lead; Ligand Binding; Ligands; Ligation; Link; Lipase; lipid metabolism; Lipids; Lipolysis; Liver; Liver diseases; Liver Extract; Liver Failure; Metabolic Diseases; Modeling; Molecular; molecular imaging; Mus; non-alcoholic fatty liver disease; novel; Nutritional; Nutritional status; overexpression; Pathogenesis; Pharmacology; Phospholipase; Physicians; Predisposition; prevent; protein protein interaction; Proteins; Regulation; Reporting; Research; Risk; Role; Scientist; stoichiometry; Structure; Testing; tool; trafficking; Triglycerides; United States; Variant; ","ABHD5 and PNPLA3 in the development of fatty liver disease","116529","ZDK1","Special Emphasis Panel ","","","04","51036","","51036",""
"10141302","R01","MH","5","N","03/24/2021","03/01/2021","02/28/2022","242","R01MH122948","ORGANIZED RESEARCH UNITS","PA-19-056","5R01MH122948-02","NIMH:654439\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF MENTAL HEALTH","","BLACKSBURG","UNITED STATES","NONE","09","003137015","US","8968001","VIRGINIA POLYTECHNIC INST AND ST UNIV","VA","240616100","PROJECT NARRATIVE Despite the fundamental role that risk plays in evaluating choice options as well as the role sensitivity to risk plays in psychiatric illness, including anxiety disorders at one extreme and health risk behaviors like substance use at another other, an understanding of the neurobiology of risk remains elusive. Here, we take advantage of a new technology to directly measure serotonin, norepinephrine and dopamine on a sub-second basis to investigate the neurocomputational role of these neurotransmitters in risky choice.","8506764 (contact); 7354340; ","KING-CASAS, BROOKS  (contact); MONTAGUE, P READ;","ROSSI, ANDREW","04/08/2020","02/28/2025","Alcohol or Other Drugs use; Anhedonia; Anxiety Disorders; arm; awake; base; Behavioral; Chemicals; Clinic; Computer software; Decision Making; Dopamine; Dorsal; Electrochemistry; Electrodes; Epilepsy; experience; Functional Magnetic Resonance Imaging; Goals; Health; Hospitals; Human; Implant; Implanted Electrodes; in vivo; Learning; Link; machine learning algorithm; Major Depressive Disorder; Measurement; Measures; Medial; Medical; Mental disorders; Methods; Monitor; Morale; Neurobiology; Neuromodulator; Neurosciences; neurosurgery; Neurotransmitters; new technology; noradrenergic; Norepinephrine; Outcome; Participant; Pharmaceutical Preparations; Pharmacology Study; Phase; Play; Prefrontal Cortex; Process; relating to nervous system; Resistance; Resolution; response; Rewards; Risk; Risk Behaviors; Role; Serotonin; Signal Transduction; Specificity; temporal measurement; Testing; Update; Virginia; Work; ","Direct sub-second measurement of neuromodulator signaling during risky decision-making","122948","SPC","Mechanisms of Sensory, Perceptual, and Cognitive Processes Study Section ","","","02","412760","241679","654439",""
"10048896","P30","DK","2","N","03/22/2021","01/01/2021","12/31/2021","","P30DK043351","","RFA-DK-19-004","2P30DK043351-31","NIDDK:235415\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","BOSTON","UNITED STATES","","08","073130411","US","4907701","MASSACHUSETTS GENERAL HOSPITAL","MA","021142696","","1899306; ","BHAN, ATUL K;","","01/01/1997","03/31/2026","Achievement; adaptive immunity; Appointment; Area; Award; base; Biology; Cells; Charge; Chemicals; Clinical; Clinical Research; Collaborations; Development; Digestive System Disorders; Disease; Educational workshop; Faculty; Fostering; Funding; Funding Agency; General Hospitals; Goals; Grant; Growth; gut microbiome; Health; high risk; Human Genetics; Inflammatory Bowel Diseases; innovation; Institutes; Investigation; Israel; Journals; Laboratory Research; Letters; Massachusetts; Medical center; medical schools; meetings; member; Mission; Natural Immunity; novel; Patients; Peer Review; Physiological; Pilot Projects; Postdoctoral Fellow; programs; Public Health Schools; Publishing; recruit; Reporting; Research; Research Personnel; Resources; Science; Scientist; success; Systems Biology; Therapeutic; Translational Research; United States National Institutes of Health; Universities; ","Pilot & Feasibility Program","043351","ZDK1","Special Emphasis Panel ","8268","","31","140128","95287","","235415"
"10136701","P01","HL","5","N","03/25/2021","03/01/2021","02/28/2022","","P01HL134605","","PAR-16-402","5P01HL134605-04","NHLBI:419653\","Non-SBIR/STTR RPGs","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","NEW YORK","UNITED STATES","","12","121911077","US","5998304","NEW YORK UNIVERSITY SCHOOL OF MEDICINE","NY","10016","PUBLIC HEALTH RELEVANCE Advances in medical genetics and imaging have improved our ability to identify thoracic aortic aneurysms prior to devastating dissection or rupture, yet options for medical treatment continue to be limited and ineffective. This project will identify molecular and mechanical mechanisms underlying this lethal condition and thereby will aid in the identification of improved, targeted, therapeutic strategies.","1950356; ","HUMPHREY, JAY D.;","MCDONALD, CHERYL","03/01/2018","02/28/2023","Affect; Aneurysm; Angiotensin II Receptor; Angiotensin Receptor; Animals; Aorta; Apoptosis; Architecture; ascending aorta; Atrophic; Biological; Biological Factors; Biomechanics; Blood Pressure; Cell physiology; Cells; Clinical; Clinical Trials; Collagen Fiber; Collection; Complement; Complex; Continuous Infusion; Contractile Proteins; Coupled; Dilatation - action; Disease Progression; Dissection; DNA Sequence Alteration; Elastic Fiber; Elastin; Endothelium; experience; Extracellular Matrix; Failure; FBN1; Female; gene product; Genetic Transcription; Glycoproteins; Goals; hemodynamics; Homeostasis; Human; Hyperplasia; Hypertension; Hypertrophy; improved; In Vitro; in vivo; in vivo Model; Instruction; Integrins; Investigation; Lead; Ligands; Link; Losartan; male; Marfan Syndrome; mechanical force; mechanical load; Mechanical Stress; Mechanics; mechanotransduction; Medical; Medical Genetics; Medical Imaging; Microfibrils; Modeling; Molecular; Molecular Target; Morbidity - disease rate; Morphology; mortality; mouse model; Mus; novel; Pathology; Peptide Hydrolases; Physiological; Play; postnatal; pressure; Process; Production; Proteolysis; public health relevance; receptor; Receptor Signaling; response; Risk Factors; Role; Rupture; Serologic tests; Serological; Signal Transduction; Smooth Muscle Myocytes; Specimen; Stress; Stress Fibers; Structure; System; targeted treatment; Testing; TGFB1 gene; TGFBR1 gene; TGFBR2 gene; Therapeutic; therapeutic target; Thoracic aorta; Thoracic Aortic Aneurysm; Tissues; Transforming Growth Factor beta; Vasoconstrictor Agents; Work; ","TGFB-Dependent Mechanoresponses by Aortic Smooth Muscle Cells Govern Aneurysms","134605","ZHL1","Special Emphasis Panel ","5213","","04","384541","35112","","419653"
"10249060","R01","CA","5","N","03/26/2021","03/01/2021","02/28/2022","395","R01CA215157","","PA-16-160","5R01CA215157-05","NCI:432336\","Non-SBIR/STTR RPGs","2021","NATIONAL CANCER INSTITUTE","","LA JOLLA","UNITED STATES","","52","830928037","US","10024578","PROTEOGENOMICS RESEARCH INSTIT/SYS/ MED","CA","920374614","The overall objective of this study is to use our newly discovered mechanism, the caveolae pumping system, in order to provide an effective solution to the drug delivery problem for patients with breast cancer. We discovered the unique mechanism for therapeutics to traverse the blood vessel barrier and designed a strategy that could significantly enhance therapeutic effectiveness while decreasing toxicity of anticancer therapeutics. With the support of this grant application and based on our preliminary results, we plan to design and develop Pt(II)-SCC immunoconjugates, the hitherto unknown drug candidates with excellent therapeutic efficacies and greatly reduced systemic toxicity in breast cancer, ultimately offering delivery platform for safe, effective breast cancer therapy. This grant proposal is relevant to the part of NIH's mission that is focused on fostering applications of fundamental discoveries and innovative research strategies in improving human health.","8758144 (contact); 8576868; ","OLENYUK, BOGDAN  (contact); STANG, PETER J;","FU, YALI","03/10/2017","02/28/2022","Address; animal imaging; Annexin A1; anti-cancer therapeutic; Antibodies; Antibody-drug conjugates; antitumor drug; Applications Grants; Attenuated; base; Binding; Biological; Blood; Blood Cells; Blood Vessels; Breast Cancer Model; Breast Cancer therapy; Breast Cancer Treatment; cancer therapy; Carboplatin; carcinogenicity; Caveolae; Cell Death; Cell surface; Cell Wall; Chemicals; chemotherapy; Cisplatin; Cleaved cell; clinical efficacy; Complex; Data; design; Dextrans; DNA; DNA Binding; DNA lesion; Dose; Dose-Limiting; drug candidate; Drug Delivery Systems; drug development; Drug Kinetics; Drug resistance; Endothelial Cells; Endothelium; ERBB2 gene; Fluorescence; Fluorescence Microscopy; Fostering; Goals; Half-Life; Health; Human; Immunoconjugates; improved; in vivo; Infection; Injections; innovation; Intravenous; intravital microscopy; iterative design; malignant breast neoplasm; Maximum Tolerated Dose; Membrane; Microfilaments; Mission; Modeling; Monitor; Mus; Myelosuppression; nanoparticle; Neoplasm Metastasis; neoplastic cell; nephrotoxicity; Normal tissue morphology; novel; Organ; oxaliplatin; Pathway interactions; Patients; Penetration; Pharmaceutical Preparations; Phospholipids; Platinum; pre-clinical; Property; Proteins; Publishing; Pump; Renal clearance function; Research; Risk; RNA; self assembly; Shapes; Side; side effect; single photon emission computed tomography; Solid Neoplasm; Specificity; Speed; System; systemic toxicity; targeted delivery; targeted treatment; Testing; Therapeutic; therapeutic effectiveness; Time; Toxic effect; Translating; Treatment Efficacy; treatment response; tumor; United States National Institutes of Health; uptake; Vascular Endothelial Cell; vascular endothelium permeability; ","Active Delivery of Platinum Nanoimmunoconjugates to Improve Breast Cancer Therapy","215157","DMP","Drug Discovery and Molecular Pharmacology Study Section ","","","05","294533","137803","432336",""
"10137236","R21","EB","5","N","03/23/2021","02/01/2021","01/31/2022","286","R21EB029164","BIOMED ENGR/COL ENGR/ENGR STA","PAR-18-433","5R21EB029164-02","NIBIB:179112\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","PITTSBURGH","UNITED STATES","BIOMEDICAL ENGINEERING","18","052184116","US","247601","CARNEGIE-MELLON UNIVERSITY","PA","152133815","The ability to electrically stimulate cells or tissue has not only played a fundamental role in our understanding of the structure and function of excitable tissues but is the basis for the pacemakers used to treat heart problems and the deep brain stimulators used to treat neurological disorders such as Parkinson?s Disease. There remains a need, however, for a non-genetic based approach to not only stimulate cells, but inhibit cells as well, and do so in a cell-type, site specific, and minimally invasive manner. We have proposed a nanomaterial-based strategy to address this need, and the platform we will develop will not only transform basic science, but the clinical management of a number of common conditions.","14525512; ","COHEN-KARNI, TZAHI ;","RAMPULLA, DAVID","04/03/2020","01/31/2022","3-Dimensional; absorption; Address; Affect; Area; Arrhythmia; Autophagocytosis; base; Basic Science; Biological Assay; Brain; Breeding; Caliber; Cardiac Myocytes; cell injury; Cell membrane; Cell physiology; cell type; Cells; Charge; chronic pain; Clinical Management; clinical translation; Communication; Data; deep brain stimulator; density; design; Dimensions; Disease; Electric Conductivity; Electric Stimulation; electrical property; Electrodes; Electrophysiology (science); energy density; Engineering; Exhibits; Future; Gene Expression; gene product; Generations; Genetic; graphene; Health; Heart; Heating; Hippocampus (Brain); Homeostasis; Hybrids; Image; In Vitro; in vivo; Individual; Knowledge; Lasers; Length; Libraries; Light; Lighting; Location; Membrane; Membrane Potentials; Methods; minimally invasive; mitochondrial membrane; Modification; Morphology; multi-electrode arrays; nanomaterials; nanowire; nervous system disorder; neural circuit; Neuraxis; Neurons; new technology; new therapeutic target; non-genetic; novel; novel therapeutic intervention; optical imaging; Optics; optogenetics; Organism; Organoids; Output; Pacemakers; Parkinson Disease; patch clamp; Peripheral Nervous System; physical property; Physiologic pulse; Play; Process; Property; Proteins; Protocols documentation; Resolution; response; Role; Scientist; screening; Serotyping; Signal Transduction; Site; Structure; Surface; System; Techniques; Technology; Temperature; temporal measurement; Therapeutic Intervention; Time; Tissue Engineering; Tissues; tool; Translating; translation to humans; two-dimensional; Viral; ","Hybrid-nanomaterials for non-genetic optical stimulation of excitable cells","029164","NANO","Nanotechnology Study Section ","","","02","139125","39987","179112",""
"10129251","R01","AG","5","N","03/22/2021","02/01/2021","01/31/2022","866","R01AG065364","","PAR-18-352","5R01AG065364-02","NIA:621102\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","JERUSALEM","ISRAEL","","","600044978","IS","3283201","HEBREW UNIVERSITY OF JERUSALEM","","91904","The concept of overall well-being provides an important perspective for thinking about public health. Within the study of well-being, assessing which individuals have higher well-being and which individuals have lower well-being is crucial in order to use cross-sectional data to study the determinants of well-being and in order to study inequality in well-being. This project develops methods for comparing overall well-being across individuals even when individuals differ in how they use response scales and well-being has many aspects, and uses those methods to study how well-being varies across individuals and over time, including how it varies across different stages of life.","12679919; ","HEFFETZ, ORI ;","PHILLIPS, JOHN","04/01/2020","01/31/2025","Academy; Address; Aging; American; Area; Attention; base; Behavior; Behavioral; Behavioral Research; Calibration; Caring; Consumption of goods; Data; Data Collection; Development; Disadvantaged; Economic Models; Economics; Emotions; Ethics; experience; Foundations; Future; Goals; Health; improved; Individual; Individual Differences; Inequality; Intervention; Investments; large scale data; Life; Life Cycle Stages; Light; Maps; Measurement; Measures; Methodology; Methods; middle age; Mission; Movement; multidimensional data; Narcissism; National Institute on Aging; Nature; operation; optimism; Outcome; Pain; Patient Self-Report; Pattern; Personal Satisfaction; Play; Policies; Policy Making; Privatization; psychologic; Psychology; Public Health; Published Comment; Publishing; Recommendation; Reporting; Research; Research Personnel; Respondent; response; Role; skills; social; Social Desirability; Social Sciences; Social Welfare; Societies; Source; Surveys; Testing; theories; Thinking; Time; tool; United States National Institutes of Health; welfare; Work; ","Measuring Well-Being and Its MultidimensionalDeterminants Across Individuals and the Life Course","065364","ZRG1","Special Emphasis Panel ","","","02","614807","6295","621102",""
"10093042","R01","EB","5","N","03/25/2021","03/01/2021","02/28/2022","286","R01EB027103","SCHOOLS OF ARTS AND SCIENCES","PA-18-484","5R01EB027103-03","NIBIB:315613\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","DETROIT","UNITED STATES","CHEMISTRY","13","001962224","US","9110501","WAYNE STATE UNIVERSITY","MI","482024050","The proposed research is relevant to public health because europium-based contrast agents for magnetic resonance imaging are expected to fill a void in the current ability to noninvasively detect redox changes for applications such as differentiating necrotic tumors from non-necrotic tissues. The knowledge gained from the proposed studies would aid in the development contrast agents capable of monitoring therapeutic outcomes for the many diseases associated with redox imbalance, including many cancers. Consequently, this project is particularly relevant to the NIH's mission to protect and improve health.","2093879; ","ALLEN, MATTHEW J;","ATANASIJEVIC, TATJANA","06/01/2019","02/28/2023","Area; Automobile Driving; base; Binding; cancer diagnosis; cancer therapy; Chemicals; Chemistry; Clinical; Complex; contrast enhanced; Contrast Media; Data; design; Development; Diagnosis; Diagnostic; Disease; Ensure; Environment; Europium; Exhibits; experimental study; Foundations; Future; Glutathione; Goals; Health; Homeostasis; Human; Human Development; human disease; Hypoxia; Image; improved; in vivo; innovation; interest; Investments; Ions; Kinetics; Knowledge; Libraries; Ligand Binding; Ligands; Magnetic Resonance Imaging; Malignant Neoplasms; Measures; Medical; Medicine; Metals; Mission; Modification; Monitor; Necrosis; novel therapeutics; Outcome; Oxidants; oxidation; Oxidation-Reduction; Oxides; Precipitation; preclinical study; Property; Public Health; Research; Research Project Grants; response; S Phase; screening; Selection for Treatments; small molecule; Solid; Structure; System; Testing; therapy development; therapy outcome; Thermodynamics; Tissue Differentiation; tool; Translations; trend; tumor; tumor hypoxia; Tumor Tissue; United States National Institutes of Health; ","Library Synthesis and Screening of Eu(II)-Based Contrast Agents","027103","CMIP","Clinical Molecular Imaging and Probe Development  ","","","03","220500","95113","315613",""
"10098317","R01","EB","5","N","03/23/2021","02/01/2021","01/31/2022","286","R01EB025985","SCHOOLS OF MEDICINE","PA-16-160","5R01EB025985-04","NIBIB:691499\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","SAN FRANCISCO","UNITED STATES","RADIATION-DIAGNOSTIC/ONCOLOGY","12","094878337","US","577508","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","CA","941430962","PROJECT NARRATIVE: This proposal describes a new technology to image infection in the human body, exploiting a metabolic pathway used only by bacteria. Specifically, bacteria are able to synthesize folic acid (Vitamin B9) whereas humans must ingest it. This difference will be used to develop a positron emission tomography (PET) technique to image spinal infection in patients.","8419158; 10697374 (contact); ","JAIN, SANJAY ; WILSON, DAVID M (contact);","ATANASIJEVIC, TATJANA","05/01/2018","01/31/2022","4-Aminobenzoic Acid; Acute; Address; Anabolism; analog; Animal Model; Antibiotic Resistance; Antibiotic Therapy; Antibiotics; Bacteria; Bacterial Infections; bacterial resistance; base; Biopsy; Blinded; California; Cells; Chemicals; Citrates; Clinical; clinical practice; clinically relevant; clinically translatable; commensal bacteria; Control Groups; Degenerative Disorder; Detection; Development; Diagnosis; Discitis; dosimetry; Environment; epidural space; Escherichia coli; Evaluation; Exposure to; Extended-spectrum ?-lactamase; Failure; fluorodeoxyglucose; fluorodeoxyglucose positron emission tomography; Folic Acid; Gram-Negative Bacteria; Gram-Positive Bacteria; Human; Human body; human data; human study; Image; imaging agent; Imaging Device; imaging modality; Imaging Techniques; Immune; Immune response; In Vitro; in vivo; Infection; Inflammation; Inflammatory; Ingestion; Institution; interdisciplinary collaboration; intervertebral disk degeneration; Joints; Laboratories; Lead; Leukocytes; Malignant Neoplasms; Mammalian Cell; Metabolic; Metabolic Pathway; methicillin resistant Staphylococcus aureus; Methodology; Methods; microorganism; mimicry; Modality; Modeling; Morphology; mouse model; multi-drug resistant pathogen; Mus; Myositis; new technology; Organism; Osteomyelitis; pathogen; pathogenic bacteria; Pathway interactions; Patients; Performance; Physicians; Positron-Emission Tomography; pre-clinical; Preparation; Procedures; Process; programs; Prosthesis; Radio; radiologist; Radiopharmaceuticals; radiotracer; Rattus; recruit; Research; response; Risk; routine Bacterial stain; San Francisco; Scanning; Sensitivity and Specificity; single photon emission computed tomography; Specificity; Spinal; spine bone structure; Staphylococcus aureus; Sterility; Techniques; Therapeutic; Time; Tissue Sample; Tissues; Toxicity Tests; Tracer; Translating; Translations; Universities; uptake; vertebra body; Vitamins; ","Development of 11C-PABA as a bacteria-specific imaging agent for spinal infections","025985","CMIP","Clinical Molecular Imaging and Probe Development  ","","","04","559923","131576","691499",""
"10049388","P30","DK","2","N","03/26/2021","12/01/2020","11/30/2021","","P30DK034854","","RFA-DK-19-004","2P30DK034854-36","NIDDK:177000\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","BOSTON","UNITED STATES","","07","076593722","US","1504801","BOSTON CHILDREN'S HOSPITAL","MA","021155724","","1870624; ","TURNER, JERROLD R.;","","09/01/1997","03/31/2026","Award; base; Biology; Biotechnology; career; Conflict of Interest; Development; Digestive System Disorders; Epithelial; Funding; Future; Gastrointestinal tract structure; Grant; innovation; Institution; Lead; Leadership; Measures; member; Mission; Outcome; Pilot Projects; Process; programs; recruit; Research; Research Personnel; Role; success; Testing; Training; ","P and F Program","034854","ZDK1","Special Emphasis Panel ","8325","","36","100000","77000","","177000"
"10213855","U01","NS","5","N","03/22/2021","02/01/2021","01/31/2022","853","U01NS105509","SCHOOLS OF MEDICINE","PA-16-160","5U01NS105509-04","NINDS:632312\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","MADISON","UNITED STATES","NEUROLOGY","02","161202122","US","578503","UNIVERSITY OF WISCONSIN-MADISON","WI","537151218","Project Narrative This project addresses key challenges to the design of clinical trials to prevent the onset of Huntington's disease (HD). The project will provide necessary psychometric data for a measure of mutant huntingtin protein in the cerebral spinal fluid to address questions of central importance to the success of this measure for premanifest clinical trials such as: (1) How reliable the measure is in the same person when repeated over time; (2) how reliable the measure is in the same person when analyzed by two different labs/sites; (3) how well the measure reflects disease symptoms; (4) how well the measure predicts meaningful disease outcomes; (5) how well the measure tracks disease progression or severity; and (6) how many research subjects are required to test that an intervention is delaying/slowing the onset of HD? Answers to these questions will better position the field to more effectively test new interventions to prevent HD such as gene therapies and new drugs.","1862760; ","PAULSEN, JANE S;","MILLER, DANIEL L","03/15/2018","01/31/2024","Activities of Daily Living; Address; Adenine; Age; Behavioral; Benchmarking; Biological; Biological Assay; Biological Markers; blind; Brain; burden of illness; CAG repeat; candidate marker; Cell Death; Cell physiology; Cerebrospinal Fluid; Characteristics; Clinic; Clinical; Clinical Trials; Clinical Trials Design; Cognitive; Cost efficiency; cost efficient; cytokine; Cytosine; Data; design; Detection; Diagnosis; Disease; Disease Outcome; disease phenotype; Disease Progression; Event; Exons; functional disability; Future; gene therapy; Genes; Genetic; Goals; Guanine; Huntington Disease; Huntington gene; Huntington protein; Individual; Inflammatory; inflammatory marker; Interleukin-6; Intervention; Investigation; Lead; Length; Measures; Modeling; Motor; mutant; Natural History; Neurodegenerative Disorders; neuron loss; Noise; novel therapeutics; Onset of illness; outcome forecast; Outcome Measure; Participant; Pathway interactions; Patient Outcomes Assessments; Persons; Phenotype; Play; Positioning Attribute; predictive test; prevent; Preventive Clinical Trial; Production; prognostic; Property; Proteins; Psychometrics; Publishing; reduce symptoms; Research; research study; Research Subjects; Resources; Role; safety and feasibility; Sample Size; Severities; Severity of illness; Signal Transduction; Signs and Symptoms; Site; success; Symptoms; tau Proteins; Testing; therapeutic target; Time; Toxic effect; Triad Acrylic Resin; volunteer; ","Preparing for preventive clinical trials in Huntingtonâ€™s disease","105509","ZRG1","Special Emphasis Panel ","","","04","434119","198193","632312",""
"10087459","K24","AG","5","N","03/22/2021","03/01/2021","02/28/2022","866","K24AG045334","SCHOOLS OF MEDICINE","PA-14-047","5K24AG045334-05","NIA:180895\","OTHER RESEARCH-RELATED","2021","NATIONAL INSTITUTE ON AGING","","NEW YORK","UNITED STATES","INTERNAL MEDICINE/MEDICINE","13","621889815","US","1833205","COLUMBIA UNIVERSITY HEALTH SCIENCES","NY","100323725","PUBLIC HEALTH RELEVANCE: The proposed research project will advance knowledge of Alzheimer's disease risk factors, indicate potential targets for intervention, and sustain the training of investigators that will help prevent and treat AD, in line with the goal of the Nationa Alzheimer's Project Act to effectively prevent and treat AD by 2025.","6900624; ","LUCHSINGER, JOSE ALEJANDRO;","ANDERSON, DALLAS","05/01/2016","02/28/2022","Age; age group; Alzheimer's Disease; Alzheimer's disease risk; Alzheimer?s disease biomarker; amnestic mild cognitive impairment; Amyloid; Amyloid beta-42; Amyloid beta-Protein; Applications Grants; Award; base; Biological Markers; Blood; Brain; brain volume; Cerebrovascular Disorders; Clinical Investigator; Cognition; Cognitive; cognitive performance; Complement; Complications of Diabetes Mellitus; Data Collection; dementia risk; Diabetes Mellitus; Exposure to; Funding; Genomics; glucose tolerance; Glycosylated hemoglobin A; Goals; Hispanics; human old age (65+); Image; in vivo; Intervention; investigator training; Knowledge; Learning; Link; Longevity; Measures; Mediating; Memory; Mentors; Methods; Midcareer Investigator Award in Patient-Oriented Research; middle age; neuropathology; Parents; patient oriented research; Performance; Persons; Pilot Projects; Plasma; Positron-Emission Tomography; Prediabetes syndrome; Preparation; prevent; Prevention; Prevention Research; Procedures; programs; public health relevance; Rain; receptor for advanced glycation endproducts; Research; Research Personnel; Research Project Grants; Resources; Risk; Risk Factors; tau Proteins; Theoretical model; Time; Training; ","Midcareer Award for Research in Dementia Risk Factors and Prevention","045334","NIA","Neuroscience of Aging Review Committee ","","","05","167495","13400","180895",""
