"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10464940","R56","AG","1","N","09/21/2021","09/30/2021","08/31/2022","866","R56AG073670","SCHOOLS OF MEDICINE","PAR-19-070","1R56AG073670-01","NIA:366990\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","CHARLESTON","UNITED STATES","MICROBIOLOGY/IMMUN/VIROLOGY","01","183710748","US","7575301","MEDICAL UNIVERSITY OF SOUTH CAROLINA","SC","29407","PROJECT NARRATIVE: RELEVANCE About half the people aged 85 or over suffer from Alzheimer disease. Increasing evidence implicates herpes simplex virus type 1, a common herpesvirus, in this disease, and this project aims to investigate how certain genes influence immunity to this virus in patients with Alzheimer?s disease. Results of this investigation may help identify novel targets of immunotherapy against this disorder.","2084692; ","PANDEY, JANARDAN P;","MACKIEWICZ, MIROSLAW","09/30/2021","08/31/2022","Affinity; African American; aged; Alleles; Alzheimer's Disease; Alzheimer's disease patient; Alzheimer's disease risk; American; Antibodies; Antibody Response; antibody-dependent cell cytotoxicity; antibody-dependent cellular phagocytosis; Antigen-Antibody Complex; Apolipoprotein E; apolipoprotein E-4; base; Brain Diseases; Candidate Disease Gene; Cells; Chromosome 14; Chromosomes; cohort; Complex; Cystic Fibrosis; Dementia; Development; Disease; Disease Progression; DNA; Elderly; Environmental Risk Factor; Etiology; European; Exclusion; Fc domain; Frequencies; Gene-Modified; Genes; Genetic; Genetic Variation; genome wide association study; Genotype; genotyping technology; Glycoproteins; GTP-Binding Protein alpha Subunits, Gs; Haplotypes; Heavy-Chain Immunoglobulins; Herpesviridae; Herpesvirus 1; Humoral Immunities; IgG1; Immune; Immune system; Immunity; Immunobiology; Immunoglobulin G; Immunoglobulins; Immunologic Surveillance; Immunologics; Immunotherapy; Infection; interest; International; Investigation; Late Onset Alzheimer Disease; Ligation; Link; Literature; Mediating; Meta-Analysis; Neurons; novel; pathogen; Pathogenesis; Pathway interactions; Patients; Phagocytes; Population; Population Group; Predisposition; Prevalence; Proteins; receptor; Receptor Gene; Reporting; response; Risk; risk variant; Role; Simplexvirus; study population; Susceptibility Gene; Testing; United States National Institutes of Health; vaccine candidate; Viral; virtual; Virus; Waxes; ","Immunoglobulin GM (? marker) Allotypes and Immunity to HSV1 in Alzheimer?s Disease","073670","ZRG1","Special Emphasis Panel ","","","01","250000","116990","366990",""
"10378923","RM1","DA","1","N","09/24/2021","09/30/2021","07/31/2023","279","RM1DA055311","SCHOOLS OF MEDICINE","RFA-DA-21-030","1RM1DA055311-01","NINDS:4798445\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","PITTSBURGH","UNITED STATES","INTERNAL MEDICINE/MEDICINE","18","004514360","US","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PA","152133203","Project Narrative: We will create the Tailored Retention and Engagement for Equitable Treatment of OUD and Pain (TREETOP) clinical research center, an IMPOWR clinical research center at the University of Pittsburgh (Pitt) that develops effective, equitable, and sustainable interventions for chronic pain and OUD that improve engagement in medication for OUD treatment and retention in office-based addiction treatment. TREETOP will prioritize two disproportionately impacted communities for whom equitable implementation of effective interventions can be challenging: rural and Black communities. TREETOP?s success will not only advance the science in this area but will advance the professional development of early- career investigators and help grow our field long-term.","1896647; 11136084 (contact); ","KRAEMER, KEVIN L; MERLIN, JESSICA S (contact);","SU, SHELLEY","09/30/2021","07/31/2023","addiction; Address; Appalachian Region; Area; Baltimore; base; career; Caring; chronic pain; chronic pain management; chronic pain patient; Clinic; clinical center; Clinical Data; clinical pain; Clinical Research; Clinical Sciences; Clinical Trials; Clinical Trials Network; Communities; comorbidity; Consultations; Data; Data Collection; Data Coordinating Center; data harmonization; Decision Making; Development; Dose; effective intervention; Effectiveness; Effectiveness of Interventions; Ensure; Environment; experience; flexibility; Funding; Future; Goals; health equity; health organization; implementation framework; implementation intervention; implementation science; improved; Infrastructure; innovation; Institutes; Intervention; Leadership; Maryland; Measurement; Measures; Medical; medical specialties; meetings; member; Mentors; Multi-Institutional Clinical Trial; multidisciplinary; National Institute of Drug Abuse; new technology; operation; Oregon; Outcome; outreach; Pain; Pain Clinics; Pain Measurement; pain self-management; Participant; Patient Care; Patient Outcomes Assessments; Patients; Pennsylvania; Pharmaceutical Preparations; Pilot Projects; Positioning Attribute; Primary Health Care; Process; programs; Protocols documentation; racial bias; Randomized Controlled Trials; Reproducibility; Research; Research Personnel; Research Project Grants; Rural; Science; Site; social stigma; Suboxone; success; Testing; Translational Research; treatment program; United States National Institutes of Health; Universities; West Virginia; ","Tailored Retention and Engagement for Equitable Treatment of OUD and Pain (TREETOP)","055311","ZRG1","Special Emphasis Panel ","","","01","3330579","1467866","4798445",""
"10381224","R01","AG","1","N","09/21/2021","09/30/2021","05/31/2022","866","R01AG076008","","RFA-AG-21-034","1R01AG076008-01","NIA:434860\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","BOSTON","UNITED STATES","","07","030811269","US","1080401","BRIGHAM AND WOMEN'S HOSPITAL","MA","021156110","Project Narrative While an infectious etiology has been proposed to be involved in Alzheimer?s disease, more evidence is needed. We have found that intestinal Bacteroides can increase amyloid-beta plaques in animal models of Alzheimer?s disease, and will now test whether AD patients harbor Bacteroides strains that can contribute to AD. Through the identification of novel pathogenicity factors for AD, this research may lead to new strategies to prevent and treat AD.","10220654; ","COX, LAURA MICHELLE;","MACKIEWICZ, MIROSLAW","09/30/2021","05/31/2026","acute infection; Address; Affect; aged; Alzheimer's Disease; Alzheimer's disease model; Alzheimer's disease pathology; Alzheimer's disease patient; Animal Model; APP-PS1; Bacteria; Bacteroides; Bacteroides fragilis; base; Brain; Cell Wall; Chronic; Comparative Genomic Analysis; Data; Degradation Pathway; Diagnosis; Disease; DNA Sequence Alteration; Endoplasmic Reticulum; Etiology; Exhibits; fragilysin; Gene Expression; Genes; Genetic Transcription; Genomics; gut microbiota; Histologic; Human; human disease; immunoreactivity; immunoregulation; Impairment; In Vitro; in vitro Assay; in vivo; Infectious Agent; inflammatory disease of the intestine; insight; Insulinase; Intestines; Lead; macrophage; Measures; Memory; Metagenomics; Metronidazole; microbiota; Microglia; Molecular; monocyte; mouse model; Mus; Nature; nervous system disorder; neuron loss; Neurons; neurotoxicity; Neurotransmitters; nonalzheimer dementia; novel; Pathogenesis; Pathway interactions; Phagocytosis; Play; prevent; Prevention; Process; protein degradation; Proteins; Research; response; Role; Senile Plaques; Shotguns; Signal Pathway; stool sample; systemic inflammatory response; tau aggregation; tau phosphorylation; tau Proteins; tau-1; Testing; Tight Junctions; Toxin; transcriptomics; Variant; Virulence Factors; ","Investigating the strain-specific role of Bacteroides in the etiology of Alzheimer's disease","076008","ZAG1","Special Emphasis Panel ","","","01","250000","184860","434860",""
"10336750","K76","AG","1","N","09/23/2021","09/30/2021","08/31/2022","866","K76AG068508","OVERALL MEDICAL","RFA-AG-21-021","1K76AG068508-01A1","NIA:243000\","OTHER RESEARCH-RELATED","2021","NATIONAL INSTITUTE ON AGING","","NEW BRUNSWICK","UNITED STATES","NONE","06","078816195","US","10034160","RUTGERS BIOMEDICAL/HEALTH SCIENCES-RBHS","NJ","089011281","Older adults with serious illness and their caregivers have high rates of anxiety and limited access to effective, non-pharmacological treatments. A recent National Academy of Medicine report recommended increased emphasis on disseminating and implementing evidence-based psychotherapies in order to have maximal public health impact. Through this work, I will identify a sustainable and potentially scalable dyadic intervention and delivery model to manage symptoms of anxiety in older adults with serious illness and their caregivers in primary care.","10731282; ","KOZLOV, ELISSA K;","NECKA, ELIZABETH ANNE","09/30/2021","08/31/2026","Academy; acceptability and feasibility; Address; Adult; Aging; Anxiety; anxiety management; anxiety symptoms; Appointment; Area; Award; base; Behavior Therapy; Behavioral; Benchmarking; burnout; career; career development; Caregivers; caregiving; Clinic; Clinical; Clinical Trials; coping; Data; Data Analyses; Development Plans; Dissemination and Implementation; Distress; Dose; Dyspnea; Elderly; evidence base; experience; Face; Family; Family Caregiver; Fatigue; Future; geriatric mental health; Geriatrics; Goals; group intervention; Health; Health Personnel; Health Policy; Health Resources; Healthcare; Healthcare Systems; high risk; Hospitals; implementation science; improved; Individual; innovation; Institutes; Intervention; Interview; Israel; Lead; Leadership; Logistics; Manuscripts; Medicine; Meditation; member; Mental Depression; Mental Health; Mentors; Mentorship; Methodology; mHealth; mindfulness; Mindfulness Training; Modeling; mortality; New Jersey; novel; Outcome; Pain; Palliative Care; Participant; Patients; Pattern; Peer Review; Polypharmacy; Population; Positioning Attribute; Post-Traumatic Stress Disorders; Primary Health Care; Protocols documentation; Provider; Psyche structure; Psychiatrist; psychoeducation; psychologic; Psychologist; Psychotherapy; Public Health; Public Health Schools; Quality of life; Randomized; recruit; reduce symptoms; Reporting; Research; Research Personnel; Research Training; response; Risk; Sampling; satisfaction; Schedule; skills; Stress; stress management; symptom management; Symptoms; Targeted Research; Testing; Therapeutic Intervention; Time; Training; Transportation; United States Department of Veterans Affairs; United States National Institutes of Health; Universities; usability; Wood material; Work; ","Piloting an mHealth-delivered Mindfulness Therapy with Patients with Serious Illness and their Caregivers to Alleviate Symptoms of Anxiety","068508","ZAG1","Special Emphasis Panel ","","A1","01","225000","18000","243000",""
"10375910","R01","DK","1","N","09/22/2021","09/30/2021","07/31/2022","847","R01DK128416","SCHOOLS OF MEDICINE","PA-20-185","1R01DK128416-01A1","NIDDK:602100\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","OKLAHOMA CITY","UNITED STATES","PHYSIOLOGY","05","878648294","US","1524003","UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR","OK","731043609","PROJECT NARRATIVE Maternal obesity is a strong risk factor for pediatric nonalcoholic fatty liver disease (NAFLD), which affects 35% of obese youth and up to 10% of all children. Using a nonhuman primate model of maternal obesity, we will investigate mechanisms by which maternal western style diet can reprogram immune cells and liver beginning in fetuses to promote NAFLD and liver fibrosis in juvenile offspring. The results of this study will have direct clinical and translational implications for understanding and potentially halting pediatric NAFLD.","1888070; ","FRIEDMAN, JACOB E;","DOO, EDWARD","09/30/2021","07/31/2025","3 year old; Adolescent; Adult; Affect; Age; Animals; Anti-Inflammatory Agents; ATAC-seq; bile acid metabolism; Bile Acids; Binding; Birth; Bone Marrow; cell injury; Cells; Child; Childhood; Clinical; Clip; Collagen; Consumption; Critical Pathways; crosslink; cytokine; Data; Deposition; Development; Diet; Down-Regulation; Embryo; emerging adult; Epigenetic Process; epigenome; Ethnic Origin; Fatty acid glycerol esters; fetal; Fetal Diseases; Fetal Liver; Fetus; Fibrosis; Gene Expression; Genetic Transcription; Glycolysis; Goals; healing; Hematopoietic stem cells; Hepatic; Hepatic Stellate Cell; Hepatocyte; HNF4A gene; Human; Immune; Immunoprecipitation; Impairment; in utero; In Vitro; Infant; Inflammation; Inflammatory; Inflammatory Response; Injury; Interleukin-4; juvenile animal; Life; Liver; Liver diseases; Liver Fibrosis; liver injury; liver metabolism; Longevity; Longitudinal Studies; macrophage; maternal obesity; MicroRNAs; Modeling; Modification; Molecular; monocyte; mother nutrition; non-alcoholic fatty liver disease; nonalcoholic steatohepatitis; nonhuman primate; novel; obese mothers; Obesity; offspring; Outcome; Overweight; Pathogenesis; Pathway interactions; Patients; pediatric non-alcoholic fatty liver disease; Phenotype; Physiological; Population; Portal triad; postnatal; Predisposition; Prevalence; Production; programs; Race; recruit; response; Risk; Risk Factors; Role; Signal Transduction; Signaling Protein; single-cell RNA sequencing; Site; Socioeconomic Status; stellate cell; Testing; Toddler; transcriptome sequencing; Weaning; western diet; Yolk Sac; Youth; ","Maternal Obesity and Pediatric NAFLD: Fetal Origins and Long-term outcomes in Non Human Primates","128416","HBPP","Hepatobiliary Pathophysiology Study Section ","","A1","01","439808","162292","602100",""
"10291801","IK2","VA","5","N","09/27/2021","06/01/2021","05/31/2022","999","IK2CX001774","","RFA-CX-17-008","5IK2CX001774-04","","OTHERS","2021","Veterans Affairs","","SEATTLE","UNITED STATES","","09","020232971","US","481094","VA PUGET SOUND HEALTHCARE SYSTEM","WA","981081532","This work is expected to contribute to Veteran's health in three major ways: (1) We are testing a method to predict in advance, based on a simple, non-invasive office test, which Veterans with PTSD are most likely to respond to the medication prazosin. If this is successful, it will contribute to a precision medicine approach to matching Veterans to the treatment most likely to work for them. (2) The same test could also be used in a research context, so that new treatments could be tested specifically in the individuals most likely to respond to them. (3) Our results will also provide new information about what brain changes follow exposure to a severe emotional trauma, and why in some people these changes result in the development of PTSD, while others are resilient. This information is expected to help in the development of new strategies for treating, or even preventing, PTSD. Many of these results may also turn out to be helpful for Veterans with other types of anxiety disorders, or with problems falling or staying asleep.","7890398; ","HENDRICKSON, REBECCA CAPPEL;","","06/01/2018","05/31/2023","active duty; Adrenergic Agents; Adrenergic Antagonists; Adrenergic Receptor; Affect; Agonist; Anxiety Disorders; Award; base; Biological Markers; Biological Process; Biometry; Blood Pressure; Brain; career; career development; Cerebrospinal Fluid; Clinical; Clinical Trials Design; clinically significant; cohort; combat trauma; common symptom; Cross-Over Trials; Data; design; Development; Development Plans; Doctor of Philosophy; Down-Regulation; Elements; emotional trauma; experience; Exposure to; Eye; Eyedrops; Failure; falls; Functional disorder; Future; Goals; Health; Human; improved; Individual; individual response; Intervention; Journals; K-Series Research Career Programs; Knowledge; Lead; Life; Light; Measurement; Measures; Mediating; Mentors; Mentorship; Methodology; Methods; Modeling; Mydriasis; Neuropsychology; Nightmare; noradrenergic; Norepinephrine; novel; Observational Study; Participant; Peripheral; personalized medicine; Pharmaceutical Preparations; Pharmacology; Pharmacotherapy; Phenylephrine; Physiologic pulse; Physiological Processes; Placebos; Plasma; Population; Positioning Attribute; Post-Traumatic Stress Disorders; post-traumatic symptoms; postsynaptic; postsynaptic neurons; Prazosin; precision medicine; predicting response; presynaptic; prevent; Process; programs; Prospective Studies; prospective test; Pupil; Randomized Clinical Trials; Reaction; receptor; Recording of previous events; reduce symptoms; Research; Research Design; Research Methodology; Research Personnel; Research Proposals; Research Training; response; Role; service member; Signal Transduction; Site; skills; Sleep; Sleep disturbances; Sleep Fragmentations; Soldier; Structure; symptom treatment; Symptoms; Synapses; System; Testing; tool; Training; Translational Research; translational study; Trauma; trauma exposure; treatment response; trial design; Validation; Veterans; Work; ","Noradrenergic biomarkers in PTSD: precision medicine & mechanisms","001774","MHBB","Mental Health and Behavioral Science B ","","","04","","","",""
"10225278","U18","DP","5","N","05/25/2021","09/30/2021","09/29/2022","945","U18DP006512","","RFA-DP-20-001","5U18DP006512-02","NCCDPHP:249999\","OTHER RESEARCH-RELATED","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","GAINESVILLE","UNITED STATES","","03","969663814","US","513806","UNIVERSITY OF FLORIDA","FL","326115500","PROJECT NARRATIVE Diabetes data and surveillance studies among children and adolescents are significantly limited in the United State, especially in the south-east region, where diabetes was found to be the most prevalent. This proposed study will build a surveillance system in Florida to monitor the prevalence and incidence of diabetes among children and adolescents in an accurate, cost-effective, and timely fashion. This study will generate important data to study the social and behavioral determinants of health among many other potential contributing factors that results in ethnic-racial and geographic disparities of the diabetes among children and adolescents, at both individual (e.g., individual health behaviors) and contextual levels (e.g., area-level access to metabolic control programs).","11134997 (contact); 11485988; 16186451; 2256481; ","BIAN, JIANG  (contact); GUO, YI ; SHAO, HUI ; SHENKMAN, ELIZABETH A.;","","09/30/2020","09/29/2025","","Using Real-world Data to Assess the Burden of Diabetes in Children and Adolescents in Florida","006512","ZDP1","Special Emphasis Panel ","","","02","","","249999",""
"10383984","R44","DA","1","N","09/21/2021","09/30/2021","02/28/2022","279","R44DA055420","","PA-20-260","1R44DA055420-01","NIDA:325429\","SBIR-STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","JUPITER","UNITED STATES","","18","117740991","US","10064818","MYOSIN THERAPEUTICS INC.","FL","334585284","PROJECT NARRATIVE Rates of methamphetamine (METH) use and accidental overdose deaths are surging and there are currently no medications for treatment, leaving only abstinence support and various behavioral modification therapy modalities. Myosin Therapeutics is developing a first-in-class nonmuscle myosin II (NMII) small molecule inhibitor, MT-110, where preclinical studies indicate that short-term administration with MT-110 produces a long-lasting, potentially permanent, disruption of the motivation to seek METH. Expanded safety and tolerability studies proposed in this Fast-Track SBIR application will expand the IND opened for MT-110 under our NIH funded Blueprint Neurotherapeutics (BPN) program, ensuring a rapid initiation of a Phase 1 MAD and the greatest flexibility for design of subsequent proof of concept clinical Phase 2 studies.","10588009; ","YOUNG, ERICA J;","CONRAD, CHRISTOPHER GARNER","09/30/2021","02/28/2022","Abstinence; Address; Adverse effects; Aftercare; analog; base; Behavior Therapy; Biology; blebbistatin; Brain; Businesses; Canis familiaris; Cardiac; Cardiac Myosins; Cardiac Output; Cardiomyopathies; Cardiovascular system; Cause of Death; Chronic; Clinical; Cocaine; cost; cost estimate; COVID-19 pandemic; Criminal Justice; Dangerousness; Data; design; Development; Disease; Dose; Dose-Limiting; drug development; drug of abuse; Drug usage; economic impact; effective therapy; efficacy study; efficacy testing; Electrocardiogram; Ensure; Environment; Epidemic; FDA approved; flexibility; Formulation; Funding; Goals; Grant; Heroin; Hospital Costs; Impairment; improved; Individual; Infusion procedures; inhibitor/antagonist; innovation; Inpatients; Laboratories; Lead; medication administration; Methamphetamine; methamphetamine use; methamphetamine user; Modality; Modeling; molecular drug target; Molecular Motors; Motivation; multiple drug use; Myosin ATPase; Myosin Type II; Nicotine; No-Observed-Adverse-Effect Level; non-muscle myosin; Opioid; opioid epidemic; Organ; Outcome; overdose death; Pharmaceutical Preparations; Pharmacologic Substance; Pharmacology; Pharmacology Study; Pharmacotherapy; Phase; phase 2 study; Plasma; Positioning Attribute; pre-clinical; preclinical efficacy; preclinical study; prevent; Prisons; Process; programs; Rattus; Refractory; Rehabilitation therapy; Relapse; relapse risk; Research; response; Risk Factors; Rodent; Role; Running; Safety; safety assessment; Small Business Innovation Research Grant; small molecule inhibitor; Specialist; Substance Use Disorder; substance use prevention; System; Technology; Testing; Therapeutic; Therapeutic Index; Toxic effect; Toxicokinetics; Treatment Cost; United States National Institutes of Health; Ursidae Family; Work; ","Development of a first-in-class nonmuscle myosin II inhibitor to prevent substance use disorder relapse","055420","ZRG1","Special Emphasis Panel ","","","01","","","325429",""
"10255591","R43","EB","1","N","09/18/2021","09/30/2021","03/31/2022","286","R43EB030910","","PA-20-260","1R43EB030910-01A1","NIBIB:149500\","SBIR-STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","Rockport","UNITED STATES","","06","078509164","US","10032164","CORTICOMETRICS, LLC","MA","019661234","PROJECT NARRATIVE The proposed project will develop software using the Fast Healthcare Interoperability Resources (FHIR®) standard to integrate quantitative assessment of brain MRI data from CorticoMetrics? THINQ? software as a medical device (SaMD) product into existing clinical workflows. FHIR application programming interfaces (APIs) enable seamless connection of medical imaging data and metadata stored in a picture archiving and communication system (PACS) with the rest of patients? electronic health record (EHR), giving radiologists more information for earlier and more accurate assessment of changes in brain structure that occur in many neurological conditions such as Alzheimer's disease and dementia, traumatic brain injury, epilepsy, hydrocephalus, Parkinson's disease and multiple sclerosis. The resulting efforts will lead to the standalone release of open source tools, enhancing the ability to share data within and between health information systems and leading to improved quality of care and reduction in radiology report turnaround time.","15382013; ","TIRRELL, LEE SEAN;","DUAN, QI","09/30/2021","03/31/2022","Alzheimer's Disease; application programming interface; Artificial Intelligence; base; Big Data; Brain; Caring; Case Study; Clinical; Common Data Element; Computer software; Data; data access; data exchange; data quality; data sharing; Data Store; Decision Making; design; Digital Imaging and Communications in Medicine; Ecosystem; Educational workshop; Electronic Health Record; Epilepsy; Evaluation Reports; Evaluation Studies; experience; Fast Healthcare Interoperability Resources; Goals; health care settings; health data; Health Information System; health information technology; Health Status; Healthcare; Hospitals; Hydrocephalus; Image; imaging software; improved; Informatics; Information Systems; intelligent algorithm; interoperability; Magnetic Resonance Imaging; Measurement; Medical; Medical Device; Medical Imaging; Medicine; Metadata; MRI Scans; Multiple Sclerosis; nervous system disorder; neuroimaging; Neurologic; next generation; novel strategies; open source; open source tool; Output; Parkinson Disease; Patient Care; Patients; Performance; personalized medicine; Picture Archiving and Communication System; programs; Public Health Informatics; Quality of Care; quantitative imaging; radiologist; Radiology Specialty; Reporting; research clinical testing; Rest; software development; Software Tools; Specific qualifier value; Structure; symposium; System; Technology; Time; tool; Traumatic Brain Injury; Update; Work; ","Increasing Interoperability of Brain Morphometrics Using FHIR","030910","ZRG1","Special Emphasis Panel ","","A1","01","","","149500",""
"10104951","R21","DA","1","N","09/22/2021","09/30/2021","08/31/2022","279","R21DA052657","SCHOOLS OF MEDICINE","PA-19-053","1R21DA052657-01","NIDA:222274\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","DETROIT","UNITED STATES","PSYCHIATRY","13","001962224","US","9110501","WAYNE STATE UNIVERSITY","MI","482024050","Project Narrative  Conventional brain imaging methods have revolutionized understanding of drug abuse and dependence, and new neuroimaging methods are providing greater capabilities to overcome previous limitations in neuroimaging. Here, we propose the use of photoacoustic imaging as a novel tool to study the effects of fentanyl on brain function in an animal model of drug taking behavior with excellent resolution. Fentanyl use is a serious mental health problem in the United States and responsible for the sharp increase in overdose deaths observed in the third wave of the opioid epidemic. It is thought that fentanyl acts similarly to other opioids and drugs of abuse to change brain function that facilitates compulsive drug taking, but this remains to be shown. This project will address the research gap on understanding the actions of fentanyl and incorporate a highly innovative neuroimaging method into preclinical studies on the neurobiology of addiction.","11282975; 8877411 (contact); ","AVANAKI, KAMRAN ; PERRINE, SHANE ALAN (contact);","BERTON, OLIVIER","09/30/2021","08/31/2023","absorption; Acoustics; addiction; Address; Affect; American; angiogenesis; Animal Model; Animals; Applications Grants; base; Behavior; Biological Models; Blood flow; Blood Vessels; Brain; Brain imaging; brain research; chromophore; Cocaine; Cognitive deficits; Complex; Data; density; Drug abuse; Drug Addiction; Drug Modelings; drug of abuse; drug relapse; Female; Fentanyl; Functional disorder; Generations; Healthcare; hemodynamics; Hemoglobin; Human; imaging modality; improved; in vivo; Individual; Informal Social Control; Injections; innovation; LacZ Genes; male; Masks; Measurement; Measures; Mediating; Mental Health; Methods; Neurobiology; neuroimaging; neuronal patterning; Neurons; Noise; novel; Opioid; opioid abuse; Opioid agonist; opioid epidemic; opioid overdose; Optics; overdose death; Oxygen; Pattern; Pharmaceutical Preparations; photoacoustic imaging; Play; preclinical study; Prefrontal Cortex; Process; Publishing; Rattus; Relapse; Research; Research Personnel; Resolution; response; Rodent Model; Role; Schedule; Self Administration; sex; Signal Transduction; synthetic opioid; Techniques; temporal measurement; tool; Transgenic Organisms; United States; vascular factor; Vascularization; Vasodilation; ","In vivo photoacoustic imaging of prefrontal cortex in rats undergoing fentanyl self-administration","052657","NMB","Neurobiology of Motivated Behavior Study Section ","","","01","150000","72274","222274",""
"10388883","R21","AR","1","N","09/28/2021","09/28/2021","08/31/2023","846","R21AR079195","","PA-20-195","1R21AR079195-01A1","NIAMS:394064\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","PROVIDENCE","UNITED STATES","","01","075710996","US","6959701","RHODE ISLAND HOSPITAL","RI","029034923","PROJECT NARRATIVE:  This proposal builds on our novel discovery that OSTERIX, which to this point has been considered a bone-specific master transcription factor, is expressed in gastrointestinal stem cells. Using the cutting-edge tissue-specific gene knockout mouse models, we will interrogate how OSTERIX modulates gastrointestinal epithelial development and influences osteoblast cell development, function, and bone mineral homeostasis. The outcome of this work will yield groundbreaking information regarding OSTERIX?s role in intestinal stem cell self-renewal, differentiation, and bone homeostasis, as well as the translational development of OSTERIX as a vital gut stem cell marker in research and clinical medicine.","6712974; ","YANG, WENTIAN ;","CHEN, FAYE H","09/28/2021","08/31/2023","Ablation; absorption; Affect; Alleles; base; Binding Sites; Biochemical; Biological Assay; Biology; bone; bone cell; Bone Development; bone metabolism; Bone Resorption; Cell Lineage; Cell physiology; cell type; Cells; Cellular Metabolic Process; Clinical Medicine; crypt cell; Development; Enteral; Enterocytes; Enteroendocrine Cell; Epithelial Cells; experimental study; feeding; Foundations; Foxes; Funding Mechanisms; gastric inhibitory polypeptide receptor; gastrointestinal; gastrointestinal epithelium; Goals; Goblet Cells; Growth Factor; Histology; Homeostasis; Hormones; Human; innovation; Intake; intestinal crypt; Intestines; Investigation; knockout gene; Knockout Mice; LGR5 gene; Maintenance; Mediating; Metabolic Marker; Metabolism; Minerals; Molecular; mouse model; Mus; Musculoskeletal; novel; Nutrient; OLFM4 gene; Organoids; osteoblast differentiation; Osteoblasts; Osteoclasts; Osteogenesis; osteogenic; osteosarcoma; Outcome; Paper; Physiology; Play; promoter; Proteins; PTPN11 gene; Publications; Regulation; Reporter; Reporting; Research; Role; self-renewal; Signal Pathway; skeletal; Skeletal bone; Skeletal Development; Skeleton; Somatotropin; Specific qualifier value; Stains; stem cell biomarkers; stem cell self renewal; stem cells; stemness; Testing; Tissues; transcription factor; Work; Zinc Fingers; ","Role of GI OSTERIX in Gut and Bone Biology","079195","SBDD","Skeletal Biology Development and Disease Study Section ","","A1","01","242000","152064","394064",""
