"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10296548","K08","DA","7","N","12/09/2020","11/03/2020","02/28/2021","279","K08DA045575","GRADUATE SCHOOLS","PA-18-590","7K08DA045575-04","NIDA:71295\","OTHER RESEARCH-RELATED","2020","NATIONAL INSTITUTE ON DRUG ABUSE","","NORTH CHICAGO","UNITED STATES","PSYCHOLOGY","10","069501252","US","1402201","ROSALIND FRANKLIN UNIV OF MEDICINE & SCI","IL","600643037","Project Narrative: Bisexual adolescent men are at increased risk for HIV and substance use, but little is known about factors that influence risk behavior in this population, including concerns related to bisexual identity. Therefore, the goals of this study are to: (1) examine factors that drive engagement in HIV risk behavior and substance use among self-identified bisexual adolescent men; and (2) develop and pilot test an HIV and substance use prevention intervention for this high-risk population. By focusing on self-identified bisexual adolescent men?an underrepresented, health disparity population?the proposed study can identify prevention targets and reduce disparities in HIV and substance use.","12466535; ","FEINSTEIN, BRIAN ;","JENKINS, RICHARD A","11/03/2020","02/28/2023","","Understanding and reducing HIV risk behavior and substance use among self-identified bisexual adolescent men","045575","BSPH","Behavioral and Social Science Approaches to Preventing HIV/AIDS Study Section ","","","04","66014","5281","71295",""
"10121638","R01","CA","1","N","12/11/2020","12/11/2020","11/30/2021","396","R01CA248364","","PA-19-056","1R01CA248364-01A1","NCI:726151\","Non-SBIR/STTR RPGs","2021","NATIONAL CANCER INSTITUTE","","NEW YORK","UNITED STATES","","12","064931884","US","5079202","SLOAN-KETTERING INST CAN RESEARCH","NY","100656007","PROJECT NARRATIVE The overarching goal of the proposed research is to explore the metabolism of T cells in order to develop metabolic imaging approaches with hyperpolarized (HP) MR. It has been shown that T-cell therapies are hindered by a dearth of metabolic precursors in the tumor microenvironment. In this work, we aim to better understand T-cell metabolism using novel tools and models and to develop strategies to overcome metabolic limitations. We aim to enhance the glycolytic metabolism of T cells by giving them a unique endogenous substrate for their metabolism, fructose, which is present in our diet but not normally metabolized by a wide range of cancers. This work will advance the treatment of a range of solid tumors and develop non-invasive metabolic biomarkers for cancer immunotherapy.","10451505; ","KESHARI, KAYVAN R;","MCCARTHY, SUSAN A","12/11/2020","11/30/2025","Address; Animal Model; base; Biochemistry; Biological Availability; Biological Models; Cancer Biology; cancer biomarkers; cancer cell; cancer immunotherapy; Carbon; Cell physiology; Cellular Metabolic Process; Charge; checkpoint inhibition; chimeric antigen receptor T cells; Clinic; Data; Diet; Dietary Component; Effectiveness; effector T cell; Energy Metabolism; engineered T cells; Engineering; Enzymes; exhaust; exhaustion; Exhibits; extracellular; Foundations; Fructose; fructose-1-phosphate; Future; Gluconeogenesis; Glucose; Glucose Transporter; GLUT2 gene; Glycolysis; Goals; Image; imaging approach; immune checkpoint blockade; Immune checkpoint inhibitor; Immune system; Immunotherapeutic agent; Immunotherapy; In Vitro; in vivo; in vivo Model; innovation; Insulin; Investigation; Isotopes; Ketohexokinase; Kidney; liquid chromatography mass spectrometry; Liver; Magnetic Resonance; Magnetic Resonance Imaging; magnetic resonance spectroscopic imaging; Malignant Neoplasms; Measures; Mediating; melanoma; Metabolic; metabolic imaging; Metabolism; metabolomics; Methods; Modeling; Monosaccharides; Motivation; Mus; neoplastic cell; new technology; non-invasive imaging; novel; novel strategies; Nutrient; overexpression; Oxygen; Pathway interactions; Patients; Production; Proliferating; Research; response; Serine; Small Intestines; Solid Neoplasm; sugar; System; T cell therapy; T-Lymphocyte; Technology; Time; Tissues; tool; trafficking; Translating; Translations; tumor; tumor microenvironment; Warburg Effect; Work; ","Leveraging fructose transport to create a privileged substrate to selectively fuel T cells","248364","IPCA","Imaging Probes and Contrast Agents Study Section ","","A1","01","410255","315896","726151",""
"10062443","R01","MH","5","N","12/11/2020","12/01/2020","11/30/2021","242","R01MH116721","SCHOOLS OF PUBLIC HEALTH","PA-18-278","5R01MH116721-03","NIMH:682113\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF MENTAL HEALTH","","Chicago","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","07","098987217","US","577703","UNIVERSITY OF ILLINOIS AT CHICAGO","IL","606124305","PROJECT NARRATIVE African American men who have sex with men (AAMSM) have high HIV infection rates, disproportionate mortality, the lowest percentage of retention in care, and a lower likelihood of viral suppression ? an outcome that relies on antiretroviral therapy adherence. We propose to determine the efficacy of ?My Personal Health Guide,? a theory-based innovative talking relational human Avatar mobile phone application to engage HIV- positive AAMSM in adherence and retention in care. Providing an empathetic talking Avatar source of HIV- related information, motivation, and behavioral skills that is as private and convenient as their own mobile phone might produce a high impact by overcoming barriers to HIV adherence and retention in care such as stigma and health literacy.","8915459; ","DWORKIN, MARK S;","STIRRATT, MICHAEL J","02/11/2019","11/30/2023","Adherence; Affect; Age; Anti-Retroviral Agents; antiretroviral therapy; Appointment; attentional control; Awareness; base; Behavior; Behavioral; black men who have sex with men; Car Phone; care providers; Caregivers; Caring; Case Manager; Chicago; Cities; Clinic; clinical care; Collaborations; Continuity of Patient Care; Control Groups; Data; Development; Disease; efficacy testing; Empathy; Failure; Feedback; Female; Focus Groups; follow-up; Food Safety; Frequencies; Funding; Health; health literacy; Hearing; HIV; HIV Infections; HIV Seropositivity; Home environment; Human; improved; improved outcome; Individual; infection rate; innovation; Intervention; intervention participants; Knowledge; literacy; Measures; Medical center; medication compliance; men; men who have sex with men; Mississippi; Modeling; Monitor; mortality; Motivation; Outcome; Participant; Patients; Persons; Pharmaceutical Preparations; phrases; Pilot Projects; Population; Prevention Research; Privacy; Privatization; Public Health; Randomized; Randomized Controlled Clinical Trials; response; Risk; scale up; Self Efficacy; skills; social stigma; Source; Telephone; Testing; theories; Therapeutic; therapy adherence; transmission process; treatment research; United States National Institutes of Health; Universities; Viral; Viral Load result; Wireless Technology; Work; ","A mobile phone intervention using a relational human talking Avatar to promote multiple stages of the HIV Care Continuum in African American MSM","116721","BSCH","Behavioral and Social Consequences of HIV/AIDS Study Section ","","","03","560306","121807","682113",""
"10063966","P30","NS","5","N","12/10/2020","12/01/2020","11/30/2021","","P30NS045892","","RFA-NS-17-011","5P30NS045892-18","NINDS:228873\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","CHAPEL HILL","UNITED STATES","","04","608195277","US","578206","UNIV OF NORTH CAROLINA CHAPEL HILL","NC","275990001","","8587924; ","ZYLKA, MARK J.;","","07/01/2003","11/30/2021","Algorithms; Area; Award; computational pipelines; Consultations; cost; data acquisition; Developmental Disabilities; Doctor of Philosophy; education resources; Faculty; Funding; Funding Mechanisms; Grant; Image; Image Analysis; image processing; imaging system; Individual; Infrastructure; Institutes; Intellectual and Developmental Disabilities Research Centers; Microscope; microscopic imaging; Microscopy; National Institute of Child Health and Human Development; National Institute of Neurological Disorders and Stroke; Neurosciences; programs; Qualifying; Research; Research Personnel; Research Priority; Resources; Services; System; Technical Expertise; tool; Training; ","UNC Neuroscience Center Research Cores: Microscopy","045892","ZNS1","Special Emphasis Panel ","7084","","18","147185","81688","","228873"
"10194272","R01","HS","1","N","12/10/2020","12/10/2020","11/30/2021","226","R01HS028127","SCHOOLS OF MEDICINE","RFA-HS-20-003","1R01HS028127-01","AHRQ:482844\","Non-SBIR/STTR RPGs","2021","AGENCY FOR HEALTHCARE RESEARCH AND QUALITY","","Los Angeles","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","37","072933393","US","7636101","UNIVERSITY OF SOUTHERN CALIFORNIA","CA","900890701","NARRATIVE This is a time-sensitive study of the unprecedented and rapid shift toward telemedicine attending the COVID- 19 pandemic. Using a national information system of telehealth services and claims from a large commercial payer, we will characterize the impact of the COVID-19 pandemic and telehealth on utilization, outcomes, disparities, and public health surveillance.","10453826; ","MEEKER, DANIELLA ;","TERAN, MARIO","12/10/2020","11/30/2022","","The Role of Telehealth in COVID-19 Response","028127","ZHS1","Special Emphasis Panel ","","","01","","","482844",""
"10064022","K24","HL","5","N","12/07/2020","12/01/2020","11/30/2021","837","K24HL150630","SCHOOLS OF MEDICINE","PA-19-122","5K24HL150630-02","NHLBI:108028\","OTHER RESEARCH-RELATED","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","Aurora","UNITED STATES","INTERNAL MEDICINE/MEDICINE","06","041096314","US","1199905","UNIVERSITY OF COLORADO DENVER","CO","800452571","Narrative Heart failure is the most expensive medical problem in the United States, and a major cause of death and disability. While the disease is less common in children, the clinical consequences are similarly severe. Emerging experimental evidence and epidemiologic data suggest that the pediatric heart failure population is distinctly different from adult patients. However, the treatment paradigms remain similar, based almost entirely on data derived from adults. This application will address potential novel treatments for pediatric heart failure.","8572950; ","SUCHAROV, CARMEN C;","SCOTT, JANE","12/01/2019","11/30/2024","Address; Adult; Adverse effects; Age; Arrhythmia; Award; base; Biocompatible Materials; Bioinformatics; Biological; Biological Markers; Blood Circulation; Blood Volume; Cardiac; Cardiac Myocytes; Cause of Death; cell growth regulation; Cells; Cessation of life; Child; Childhood; circulating microRNA; Clinical; Clinical Data; Clinical Trials; clinically relevant; combinatorial; Cyclic AMP; Data; design; Devices; Dilated Cardiomyopathy; disability; Disease; Economic Burden; epidemiologic data; Etiology; exosome; Faculty; Failure; Fibrosis; Freedom; Functional disorder; Gene Expression; Generations; Health Care Costs; Heart; Heart failure; Home environment; Hospitalization; Hypertrophy; improved; In Vitro; Infusion procedures; inhibitor/antagonist; Investigation; Knowledge; lipid metabolism; Malignant Childhood Neoplasm; Malignant Neoplasms; Measurement; Mediating; Medical; Mentorship; Metabolic dysfunction; MicroRNAs; microvesicles; Milrinone; Mitochondria; mitochondrial dysfunction; Molecular; Morbidity - disease rate; mortality; Muscle Cells; Myocardial; Myocardium; Neonatal; novel; novel therapeutics; Outcome; Pathologic; patient oriented research; Patients; pediatric heart failure; Population; preservation; prognostic value; Publishing; Quality of life; Rattus; Recovery; Research; response; Risk; Sampling; Serum; Symptoms; System; Testing; therapeutic target; Time; Tissues; transcriptome; Transplant Recipients; Transplantation; treatment response; United States; Ventricular; Ventricular Function; Vulnerable Populations; Work; ","Investigations of Pathologic Remodeling Using Pediatric Heart Failure Serum","150630","ZHL1","Special Emphasis Panel ","","","02","100100","7928","108028",""
"10078229","R01","AG","5","N","12/09/2020","12/01/2020","11/30/2021","866","R01AG062711","OVERALL MEDICAL","PA-19-056","5R01AG062711-02","NIA:679876\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","CHICAGO","UNITED STATES","NONE","07","068610245","US","6644301","RUSH UNIVERSITY MEDICAL CENTER","IL","606123833","PROJECT NARRATIVE By 2030, Latinos, one of the fastest growing minority populations in the US at risk for Alzheimer?s dementia, may see as much as an 832% increase in individuals living with Alzheimer?s dementia. While this health disparity may arise from multiple factors, less work has been done investigating culturally relevant information about the Latino experience in the US in studies of Latino brain aging. Applying the newly expanded theory of ?acculturation in context? that combines traditional acculturation factors (e.g., language preference and/or years in the US) with individual-level (e.g., perceived discrimination, family and/or cultural stressors) and neighborhood-level (e.g., crime rates) socioenvironmental determinants, this R01 will investigate changes in cognition and brain aging in older Latinos for the most comprehensive investigation of aging in Latinos to date.","10312648; ","LAMAR, MELISSA ;","ELLIOTT, CERISE","01/01/2020","11/30/2024","Acculturation; Address; Adopted; Affect; Aging; aging brain; Alzheimer's Disease; Alzheimer's disease risk; Behavior; Blood Vessels; Brain; cardiovascular disorder risk; Cognition; Cognitive; cognitive change; cohort; Cohort Studies; Crime; Data; data acquisition; dementia risk; Demyelinations; Diabetes Mellitus; digital; Discrimination; experience; Family; follow-up; Future; Goals; Health; health disparity; High Prevalence; Hispanics; Hypertension; Impaired cognition; indexing; Individual; Informatics; Infrastructure; Intervention Studies; Investigation; Iron; Knowledge; Language; Latino; Link; Literature; Magnetic Resonance Imaging; Measures; member; Minority; Modification; Motor; multimodality; Neighborhoods; Nerve Degeneration; neuroimaging; Outcome; Pattern; Population; preference; Prevalence; Process; Public Health; Reaction Time; Research; Risk Factors; Sampling; Smoking; Social Environment; Societies; stressor; Structure; Study of Latinos; theories; Time; Work; ","Culturally relevant contributors to cognitive and MRI changes in older Latinos","062711","APDA","Adult Psychopathology and Disorders of Aging Study Section ","","","02","445289","234587","679876",""
"10066355","R01","EB","5","N","12/11/2020","12/01/2020","11/30/2021","286","R01EB027119","SCHOOLS OF ARTS AND SCIENCES","PA-18-484","5R01EB027119-03","NIBIB:326552\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","BLOOMINGTON","UNITED STATES","BIOSTATISTICS & OTHER MATH SCI","09","006046700","US","577805","INDIANA UNIVERSITY BLOOMINGTON","IN","474013654","PROJECT NARRATIVE: Compared with traditional volumetric functional magnetic resonance imaging (fMRI), cortical surface fMRI offers superior alignment of subjects' cortical areas and more meaningful spatial modeling through neurologically relevant geodesic distances along the cortical surface. We propose some of the first advanced statistical methods for cortical surface fMRI data, with a focus on computationally efficient Bayesian techniques. The proposed methods have the potential to impact other fields where the utilization of Bayesian methods has been limited due to computational challenges posed by high-dimensional data, such as genomics and astronomy.","12238308; ","MEJIA, AMANDA ;","DUAN, QI","02/01/2019","11/30/2022","Address; Aging; ALS patients; Amyotrophic Lateral Sclerosis; Area; Astronomy; autism spectrum disorder; base; Bayesian Analysis; Bayesian Method; Bayesian Modeling; behavioral study; Big Data; Brain; brain behavior; clinical care; Complex; Computational Technique; Computer Analysis; Data; Data Set; Dependence; Development; Disease; Euclidean Space; Exhibits; flexibility; functional group; Functional Magnetic Resonance Imaging; Genomics; gray matter; imaging study; improved; independent component analysis; Individual; insight; Joints; Linear Models; Location; Measures; Methods; Mind; model design; Modeling; multidimensional data; nervous system disorder; neuroimaging; Neurologic; Neurons; Noise; Operative Surgical Procedures; personalized medicine; Population; Prevention; Research; response; Rest; Sample Size; Scanning; Series; simulation; Statistical Methods; statistics; Stimulus; Structure; Surface; task analysis; Techniques; Time; Tissues; two-dimensional; Work; ","Bayesian methods for cortical surface neuroimaging data","027119","BMRD","Biostatistical Methods and Research Design Study Section ","","","03","224293","102259","326552",""
"10064075","P60","AA","5","N","12/11/2020","12/01/2020","11/30/2021","","P60AA006282","","RFA-AA-17-002","5P60AA006282-39","NIAAA:334773\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM","","BELTSVILLE","UNITED STATES","","04","021883350","US","1871901","PACIFIC INSTITUTE FOR RES AND EVALUATION","MD","207053111","","9613692; ","LIPPERMAN-KREDA, SHARON ;","","09/29/1983","11/30/2022","15 year old; Academic achievement; Adolescent; Adult; adverse outcome; Age; aged; Alcohol abuse; alcohol availability; Alcohol consumption; Alcohol dependence; Alcohol or Other Drugs use; alcohol related problem; alcohol use initiation; Alcoholism; assault; base; Baseline Surveys; Behavior; Characteristics; Child; Consumption; Data; Development; Distal; drinking; drinking behavior; drinking onset; early alcohol use; early drinking; early onset; effective intervention; Environment; Event; experience; Exposure to; Family; Family history of; Feeling; follow-up; Friends; Genetic; Genetic Predisposition to Disease; Grant; Heavy Drinking; high risk drinking; Home environment; Impulsivity; insight; Intervention; Interview; Intoxication; Lead; Location; Longitudinal Studies; Maintenance; Methods; Modeling; neglect; Neurologic; Outcome; Pattern; peer networks; Physiological; Predisposing Factor; prevent; Prevention; Prevention approach; Problem behavior; recruit; Reporting; Research; Research Design; Restaurants; Risk; Role; screening and brief intervention; sex; Shapes; social; Social Characteristics; Social Interaction; social situation; Supervision; Surveys; Time; underage drinker; underage drinking; Work; Youth; ","Social Mechanisms of Early Alcohol and Substance Use Initiation and Progression to Problems","006282","ZAA1","Special Emphasis Panel ","5607","","39","231186","103587","","334773"
"10075907","P30","DK","5","N","12/09/2020","12/01/2020","11/30/2021","","P30DK020579","","RFA-DK-16-020","5P30DK020579-44","NIDDK:244441\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","SAINT LOUIS","UNITED STATES","","01","068552207","US","9083901","WASHINGTON UNIVERSITY","MO","631304862","","1914638; ","SCHAFFER, JEAN E.;","","","","Advisory Committees; Area; base; Biomedical Research; Collaborations; Communication; Communities; Dedications; design; Development; Diabetes Mellitus; Education; Environment; Fostering; Funding; Goals; Guidelines; Individual; Infrastructure; interest; Leadership; Maintenance; medical schools; Metabolic Diseases; Metabolism; Mission; National Institute of Diabetes and Digestive and Kidney Diseases; operation; programs; Reporting; Research; Research Personnel; response; Role; skills; Structure; success; Translating; United States National Institutes of Health; Universities; Washington; Work; ","Administrative Core","020579","ZDK1","Special Emphasis Panel ","7751","","44","160290","84151","","244441"
"10219762","R01","HL","7","N","12/10/2020","12/10/2020","11/30/2021","837","R01HL141463","SCHOOLS OF MEDICINE","PA-18-590","7R01HL141463-03","NHLBI:345375\","Non-SBIR/STTR RPGs","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","TUCSON","UNITED STATES","INTERNAL MEDICINE/MEDICINE","03","806345617","US","490201","UNIVERSITY OF ARIZONA","AZ","857210158","Project Narrative The proposed project is relevant to public health and the NIH mission, because it addresses hypertension and heart failure, which account for 1 in 7 deaths in the U.S., or nearly 400,000 deaths per year. The proposed research examines novel approaches designed to determine the role of a master regulator of protein folding in the heart, ATF6, in the secretion of the cardiac hormone, ANP, which is a potent endogenous modulator of blood pressure and heart failure. The overall goal is to provide the information necessary to design new therapies for decreasing morbidity and mortality related to hypertension and heart failure.","1901407; ","GLEMBOTSKI, CHRISTOPHER C;","SCHWARTZ, LISA","12/15/2018","11/30/2022","Acute; Address; Adult; Affect; Antioxidants; ATF6 gene; Atrial Natriuretic Factor; base; Biological Models; Blood Pressure; Blood Volume; Calcium; Cardiac; Cardiac Myocytes; Cardiovascular Physiology; Cardiovascular system; Cell membrane; Cell Nucleus; cell type; Cells; Cessation of life; Chronic; Cleaved cell; Coupled; Cytoplasmic Granules; Data; design; Development; Diet; Docking; Elements; endoplasmic reticulum stress; Ensure; Estrogen receptor positive; Excretory function; Foundations; gain of function; Gene Deletion; Gene Expression; Genes; Goals; Golgi Apparatus; Growth Factor Receptors; Heart; Heart Atrium; Heart failure; hemodynamics; Hormone secretion; Hormones; Hypertension; in vivo; innovation; Ion Channel; Ischemia; Link; loss of function; Mammalian Cell; misfolded protein; Mission; Modeling; Morbidity - disease rate; mortality; mouse model; Mus; Muscle Cells; novel; novel strategies; novel therapeutics; Organ; Oxidative Stress; Pathologic; Pathway interactions; peptide hormone; Plasma; Play; pressure; programs; protein folding; protein function; protein misfolding; Proteins; Public Health; Quality Control; Research; Role; Rough endoplasmic reticulum; Route; salt sensitive hypertension; Secretory Vesicles; Site; small molecule; SNAP receptor; SNAP23 gene; Stretching; Time; Tissues; transcription factor; transcriptome; Transgenic Mice; United States National Institutes of Health; Vasodilation; Ventricular; ","ATF6 is Required for ANP Secretion from the Heart","141463","MIM","Myocardial Ischemia and Metabolism Study Section ","","","03","225000","120375","345375",""
"10265789","R01","AI","3","N","12/08/2020","12/01/2020","11/30/2021","855","R01AI148416","SCHOOLS OF MEDICINE","PA-18-935","3R01AI148416-02S1","NIAID:329155\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","NEW YORK","UNITED STATES","PATHOLOGY","12","060217502","US","1514803","WEILL MEDICAL COLL OF CORNELL UNIV","NY","100654805","Project Narrative When immune cells sense pathogens they respond by rapidly producing defense factors to protect the organism. This response involves transmitting the extracellular sensing cue to a specific set of defense genes (only dozens of genes among tens of thousands) in the 2-meter long genome. Our goal is to understand the mechanisms that enable this rapid cellular programming for inflammatory responses, to gain insights into immunity and autoimmunity.","10883152; ","JOSEFOWICZ, STEVEN ZVI;","LIU, QIAN","12/01/2019","11/30/2024","Amino Acids; Amplifiers; Autoimmunity; Biochemical; Biology; cell type; Cells; CHEK1 gene; Chromatin; Complex; crosslink; Cues; Dependence; Disease; DNA; DNA Damage; DNA Polymerase II; DNA Topoisomerases; Environmental Risk Factor; Epigenetic Process; epigenetic regulation; epigenomics; Event; experimental study; extracellular; Gene Expression; gene induction; Genes; Genetic Transcription; Genome; Goals; Histone Code; Histone H3; Histones; Human; Immune; Immunity; in vivo; Inflammation; Inflammatory; Inflammatory Response; insight; Knowledge; Link; macrophage; Mediating; Memory; meter; Molecular; mutant mouse model; Mutation; novel; Oncogenic; Organism; Paper; pathogen; Pathway interactions; Phosphorylation; Polymerase; Positioning Attribute; Post-Translational Protein Processing; protein H(3); Proteins; recruit; response; Role; Serine; Signal Pathway; Signal Transduction; Site; Specificity; Speed; Tail; Therapeutic; therapeutic target; Time; Tissues; Topoisomerase; Training; Transcription Coactivator; transcription factor; tumor; upstream kinase; Variant; Yeasts; ","Cooption of the DNA Damage Response For Epigenetic Regulation of Inflammation","148416","CMIB","Cellular and Molecular Immunology - B Study Section ","","S1","02","197080","132075","329155",""
"10120686","R25","ES","5","N","12/07/2020","12/01/2020","11/30/2021","113","R25ES025060","SCHOOLS OF VETERINARY MEDICINE","PAR-19-197","5R25ES025060-07","NIEHS:107893\","OTHER RESEARCH-RELATED","2021","NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES","","EAST LANSING","UNITED STATES","PHARMACOLOGY","08","193247145","US","5245901","MICHIGAN STATE UNIVERSITY","MI","488242600","PROJECT NARRATIVE A summer research program in environmental health and toxicology will provide opportunities for underrepresented minority students to receive first time mentored introductory experiences in laboratory research. Coupled with professional development activities aimed at improving both verbal and written scientific communication, introduction to research career opportunities in environmental health and ethical conduct of research, the proposed program should prepare the student for a more extensive subsequent research experience.","1879154 (contact); 7125161; ","ATCHISON, WILLIAM D (contact); LUYENDYK, JAMES P;","HUMBLE, MICHAEL C","12/01/2014","11/30/2024","Area; base; career; Career Choice; career development; Chronic Disease; cohesion; Communication; Communities; Coupled; Development; Disincentive; Doctor of Philosophy; Ecology; Educational Activities; Enrollment; environmental agent; Environmental Health; environmental toxicology; Ethics; experience; Exposure to; Extramural Activities; Faculty; Foundations; Funding; gene environment interaction; Goals; graduate student; Hispanics; Historically Black Colleges and Universities; improved; Individual; innovation; Institution; Instruction; interest; Investigation; Laboratory Research; Medical; meetings; mentoring community; Mentors; Michigan; Minority Groups; minority scientist; Minority-Serving Institution; Mission; National Institute of Environmental Health Sciences; Native Americans; North Carolina; Oral; Outcome; Participant; Positioning Attribute; posters; Process; programs; Puerto Rico; recruit; Research; Research Personnel; Research Project Grants; Research Training; Resources; responsible research conduct; role model; Schools; Science; Series; skills; social; Societies; Students; summer program; summer research; System; Time; Toxic effect; Toxic Environmental Substances; Toxicology; Training; undergraduate research; undergraduate student; Underrepresented Minority; underrepresented minority student; Universities; Visit; wasting; Woman; Work; ","First Time Summer Research Experience in Environmental Health Sciences","025060","ZES1","Special Emphasis Panel ","","","07","99901","7992","107893",""
"10252396","R01","AR","7","N","12/10/2020","09/01/2020","03/31/2021","846","R01AR059697","SCHOOLS OF MEDICINE","PA-13-302","7R01AR059697-11","NIAMS:198032\","Non-SBIR/STTR RPGs","2020","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","CHICAGO","UNITED STATES","PATHOLOGY","07","005436803","US","6144650","NORTHWESTERN UNIVERSITY AT CHICAGO","IL","606114579","PUBLIC HEALTH RELEVANCE: The microRNA pathway is required for mammalian skin development with particularly important functions in hair morphogenesis. In this proposal, I will investigate individual microRNA functions in the control of cell proliferation, adhesion and migration in the hair placode with genetically engineered mouse models. Knowledge gained from the proposed study will provide mechanistic understanding of post-transcriptional regulation in hair development.","8713014; ","YI, RUI ;","BELKIN, ALEXEY","07/01/2010","03/31/2021","Address; Adherens Junction; Adhesions; alpha catenin; appendage; Biochemical; Biological Process; Cell Adhesion; Cell Cycle; Cell Cycle Progression; cell motility; Cell Proliferation; Cell Proliferation Regulation; cell type; crosslinking and immunoprecipitation sequencing; Cytoskeleton; Defect; Development; Embryo; Environmental Hazards; Epidermis; Epigenetic Process; Epithelial Cells; Family; Future; Gene Expression Regulation; Genes; Genetic Transcription; Genetically Engineered Mouse; Genomics; Germ; Goals; Growth; Hair; Hair follicle structure; human disease; In Vitro; in vivo; Individual; innovation; insight; interest; keratinocyte; Knockout Mice; Knowledge; Link; Liquid substance; loss of function; Mammals; Maps; Mediating; member; Messenger RNA; MicroRNAs; migration; Molecular; Morphogenesis; mouse model; Movement; Mus; Neonatal; Organ; Output; Pathologic; Pathway interactions; Phenotype; Play; Post-Transcriptional Regulation; Process; public health relevance; Regenerative Medicine; Regulation; Role; Sampling; Signal Pathway; Signal Transduction; Skin; Skin Cancer; skin organogenesis; stem cells; Techniques; Therapeutic; therapy development; transcriptome; tumorigenesis; Untranslated RNA; ","MicroRNA-mediated regulation in mammalian skin","059697","ACTS","Arthritis, Connective Tissue and Skin Study Section ","","","11","125337","72695","198032",""
"10067862","F30","DA","1","N","07/09/2020","07/09/2020","07/08/2021","279","F30DA051137","SCHOOLS OF MEDICINE","PA-19-191","1F30DA051137-01A1","NIDA:40156\","TRAINING, INDIVIDUAL","2020","NATIONAL INSTITUTE ON DRUG ABUSE","","IRVINE","UNITED STATES","ANATOMY/CELL BIOLOGY","45","046705849","US","577504","UNIVERSITY OF CALIFORNIA-IRVINE","CA","926173213","Project Narrative There is a growing opioid epidemic in the United States, and effective strategies are urgently needed to combat this public health crisis. Successful prevention strategies must consider environmental risk factors, and require mechanistic understanding to identify and treat at-risk individuals. The experiments in this proposal will examine the neurobiological mechanisms that underlie opioid addiction risk caused by early life adversity.","14660940; ","LEVIS, SOPHIA ;","LIN, YU","07/09/2020","07/08/2024","addiction; Affective; Anhedonia; Animal Model; Attenuated; Behavior; Behavioral; behavioral economics; biological sex; Brain; brain dysfunction; Chronic; Chronic stress; Cocaine; combat; Data; Dependence; Development; Dose; drug seeking behavior; Drug usage; early experience; Early Intervention; early life adversity; Economic Models; Environment; Environmental Risk Factor; Epidemic; experience; experimental study; Extinction (Psychology); Female; fighting; Food; Genetic; Goals; hedonic; Heroin; Human; Incidence; Individual; Intervention; Life; Life Experience; Link; low socioeconomic status; male; Maternal Patterns of Care; Measures; Mediating; Methods; Modeling; Morbidity - disease rate; mortality; neurobiological mechanism; Neurons; novel; Nucleus Accumbens; Opiate Addiction; Opioid; opioid abuse; opioid epidemic; opioid mortality; opioid use disorder; Palate; Pharmaceutical Preparations; Phenotype; Play; Postpartum Period; Poverty; prevent; Prevention; Prevention strategy; Public Health; Publishing; pup; Rattus; recruit; remifentanil; Resistance; reward circuitry; Rewards; Risk; Risk Factors; Risk-Taking; Rodent; Role; Self Administration; Severities; sex; Shapes; Stress; Testing; Trauma; United States; Woman; ","Effects of Early Life Adversity on Opioid Addiction Vulnerability","051137","ZRG1","Special Emphasis Panel ","","A1","01","40156","","40156",""
